RSRQ (LTE pcell),RSRP (LTE pcell),Physical cell identity (LTE pcell),Time,time,nemo_abs_time,longitude,latitude,altitude,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
-13.1,-89.7,92,58:42.7,2024-08-23 15:58:42.676,1724443122676.0,,,,,,,,,,
-14.7,-96.2,92,58:43.4,2024-08-23 15:58:43.403,1724443123403.0,,,,,,,,,,
-14.7,-97.7,92,58:44.0,2024-08-23 15:58:43.976,1724443123976.0,,,,,,,,,,
-13.9,-101.9,92,58:44.5,2024-08-23 15:58:44.484,1724443124484.0,,,,,,,,,,
-18.7,-96.1,92,58:45.0,2024-08-23 15:58:44.984,1724443124984.0,,,,,,,,,,
-17.8,-98.6,92,58:45.5,2024-08-23 15:58:45.504,1724443125504.0,,,,,,,,,,
-18.4,-99.6,92,58:46.0,2024-08-23 15:58:46.016,1724443126016.0,,,,,,,,,,
-13.8,-96.7,92,58:46.5,2024-08-23 15:58:46.524,1724443126524.0,,,,,,,,,,
-14.1,-95.3,92,58:47.0,2024-08-23 15:58:47.045,1724443127045.0,,,,,,,,,,
-14.6,-96.3,92,58:47.6,2024-08-23 15:58:47.556,1724443127556.0,,,,,,,,,,
-19.2,-96.4,92,58:48.1,2024-08-23 15:58:48.058,1724443128058.0,,,,,,,,,,
-17.8,-101.6,92,58:48.6,2024-08-23 15:58:48.568,1724443128568.0,,,,,,,,,,
-16.5,-101.4,92,58:49.1,2024-08-23 15:58:49.104,1724443129104.0,,,,,,,,,,
-13.7,-102.3,92,58:49.6,2024-08-23 15:58:49.644,1724443129644.0,,,,,,,,,,
-16.7,-97.3,92,58:50.2,2024-08-23 15:58:50.196,1724443130196.0,,,,,,,,,,
-15.4,-99.4,92,58:50.7,2024-08-23 15:58:50.734,1724443130734.0,,,,,,,,,,
-16.9,-99.4,92,58:51.3,2024-08-23 15:58:51.324,1724443131324.0,,,,,,,,,,
-18.1,-102.4,92,58:51.9,2024-08-23 15:58:51.886,1724443131886.0,,,,,,,,,,
-15.6,-104.8,92,58:52.4,2024-08-23 15:58:52.444,1724443132444.0,,,,,,,,,,
-15.1,-105.1,92,58:53.0,2024-08-23 15:58:53.002,1724443133002.0,,,,,,,,,,
-15.1,-104.4,92,58:53.6,2024-08-23 15:58:53.563,1724443133563.0,,,,,,,,,,
-15.4,-101.7,92,58:54.1,2024-08-23 15:58:54.123,1724443134123.0,,,,,,,,,,
-13.5,-100.7,92,58:54.7,2024-08-23 15:58:54.676,1724443134676.0,,,,,,,,,,
-18.3,-99.8,92,58:55.2,2024-08-23 15:58:55.237,1724443135237.0,,,,,,,,,,
-14.8,-100.6,92,58:55.8,2024-08-23 15:58:55.796,1724443135796.0,,,,,,,,,,
-18.8,-97.2,92,58:56.4,2024-08-23 15:58:56.363,1724443136363.0,,,,,,,,,,
-15.1,-96.4,92,58:57.0,2024-08-23 15:58:56.973,1724443136973.0,,,,,,,,,,
-14.9,-98.1,92,58:57.5,2024-08-23 15:58:57.494,1724443137494.0,,,,,,,,,,
-15.5,-98.8,92,58:58.1,2024-08-23 15:58:58.129,1724443138129.0,,,,,,,,,,
-12.1,-98.6,92,58:58.7,2024-08-23 15:58:58.658,1724443138658.0,,,,,,,,,,
-14.4,-100.1,92,58:59.2,2024-08-23 15:58:59.195,1724443139195.0,,,,,,,,,,
-17.9,-101.4,92,58:59.7,2024-08-23 15:58:59.736,1724443139736.0,,,,,,,,,,
-13.3,-94.9,92,59:00.3,2024-08-23 15:59:00.300,1724443140300.0,,,,,,,,,,
-17.9,-99.3,92,59:00.8,2024-08-23 15:59:00.820,1724443140820.0,,,,,,,,,,
-12.3,-100.9,92,59:01.3,2024-08-23 15:59:01.322,1724443141322.0,,,,,,,,,,
-13.9,-98.9,92,59:01.9,2024-08-23 15:59:01.878,1724443141878.0,,,,,,,,,,
-13.6,-100.1,92,59:02.5,2024-08-23 15:59:02.472,1724443142472.0,,,,,,,,,,
-14.4,-99.5,92,59:03.2,2024-08-23 15:59:03.178,1724443143178.0,,,,,,,,,,
-15.8,-101.6,92,59:03.7,2024-08-23 15:59:03.689,1724443143689.0,,,,,,,,,,
-19.9,-103.6,92,59:04.2,2024-08-23 15:59:04.249,1724443144249.0,,,,,,,,,,
-17.9,-100.9,92,59:04.8,2024-08-23 15:59:04.775,1724443144775.0,,,,,,,,,,
-20.6,-101.1,92,59:05.4,2024-08-23 15:59:05.361,1724443145361.0,,,,,,,,,,
-17.6,-102.7,92,59:06.0,2024-08-23 15:59:05.963,1724443145963.0,,,,,,,,,,
-18.3,-108.7,92,59:06.6,2024-08-23 15:59:06.558,1724443146558.0,,,,,,,,,,
-19.7,-104.9,92,59:07.2,2024-08-23 15:59:07.195,1724443147195.0,,,,,,,,,,
-18.6,-103.0,92,59:07.8,2024-08-23 15:59:07.772,1724443147772.0,,,,,,,,,,
-19.4,-101.0,171,59:08.3,2024-08-23 15:59:08.301,1724443148301.0,,,,,,,,,,
-15.4,-101.9,171,59:08.8,2024-08-23 15:59:08.816,1724443148816.0,,,,,,,,,,
-12.1,-98.5,171,59:09.3,2024-08-23 15:59:09.336,1724443149336.0,,,,,,,,,,
-12.9,-102.6,171,59:09.9,2024-08-23 15:59:09.875,1724443149875.0,,,,,,,,,,
-17.3,-104.5,171,59:10.4,2024-08-23 15:59:10.412,1724443150412.0,,,,,,,,,,
-12.1,-97.6,171,59:10.9,2024-08-23 15:59:10.918,1724443150918.0,,,,,,,,,,
-13.0,-92.9,171,59:11.4,2024-08-23 15:59:11.445,1724443151445.0,,,,,,,,,,
-15.8,-93.5,171,59:12.0,2024-08-23 15:59:11.954,1724443151954.0,,,,,,,,,,
-11.1,-99.9,171,59:12.5,2024-08-23 15:59:12.487,1724443152487.0,,,,,,,,,,
-13.3,-97.9,171,59:13.1,2024-08-23 15:59:13.095,1724443153095.0,,,,,,,,,,
-14.7,-97.9,171,59:13.6,2024-08-23 15:59:13.597,1724443153597.0,,,,,,,,,,
-15.6,-94.9,171,59:14.1,2024-08-23 15:59:14.118,1724443154118.0,,,,,,,,,,
-12.1,-92.8,171,59:14.7,2024-08-23 15:59:14.697,1724443154697.0,,,,,,,,,,
-12.0,-91.6,171,59:15.3,2024-08-23 15:59:15.295,1724443155295.0,,,,,,,,,,
-16.1,-98.7,171,59:15.8,2024-08-23 15:59:15.843,1724443155843.0,,,,,,,,,,
-12.8,-99.1,171,59:16.6,2024-08-23 15:59:16.559,1724443156559.0,,,,,,,,,,
-14.2,-99.4,171,59:17.1,2024-08-23 15:59:17.096,1724443157096.0,,,,,,,,,,
-13.6,-99.6,171,59:17.6,2024-08-23 15:59:17.634,1724443157634.0,,,,,,,,,,
-13.9,-102.1,171,59:18.2,2024-08-23 15:59:18.175,1724443158175.0,,,,,,,,,,
-14.3,-101.5,171,59:18.7,2024-08-23 15:59:18.675,1724443158675.0,,,,,,,,,,
-13.3,-95.1,171,59:19.2,2024-08-23 15:59:19.217,1724443159217.0,,,,,,,,,,
-13.4,-96.6,171,59:19.7,2024-08-23 15:59:19.721,1724443159721.0,,,,,,,,,,
-12.7,-98.4,171,59:20.2,2024-08-23 15:59:20.221,1724443160221.0,,,,,,,,,,
-13.2,-100.6,171,59:20.7,2024-08-23 15:59:20.734,1724443160734.0,,,,,,,,,,
-12.7,-100.3,171,59:21.3,2024-08-23 15:59:21.271,1724443161271.0,,,,,,,,,,
-11.8,-99.0,171,59:21.9,2024-08-23 15:59:21.905,1724443161905.0,,,,,,,,,,
-11.2,-97.6,171,59:22.6,2024-08-23 15:59:22.564,1724443162564.0,,,,,,,,,,
-11.4,-98.0,171,59:23.2,2024-08-23 15:59:23.164,1724443163164.0,,,,,,,,,,
-10.0,-98.7,171,59:23.8,2024-08-23 15:59:23.804,1724443163804.0,,,,,,,,,,
-12.4,-94.3,171,59:24.3,2024-08-23 15:59:24.323,1724443164323.0,,,,,,,,,,
-12.7,-90.9,171,59:25.0,2024-08-23 15:59:24.958,1724443164958.0,,,,,,,,,,
-11.6,-88.5,171,59:25.5,2024-08-23 15:59:25.535,1724443165535.0,,,,,,,,,,
-12.1,-88.1,171,59:26.0,2024-08-23 15:59:26.043,1724443166043.0,,,,,,,,,,
-11.6,-88.9,171,59:26.6,2024-08-23 15:59:26.595,1724443166595.0,,,,,,,,,,
-12.1,-90.3,171,59:27.1,2024-08-23 15:59:27.133,1724443167133.0,,,,,,,,,,
-10.6,-98.1,171,59:27.8,2024-08-23 15:59:27.809,1724443167809.0,,,,,,,,,,
-11.1,-91.9,171,59:28.6,2024-08-23 15:59:28.623,1724443168623.0,,,,,,,,,,
-11.0,-91.7,171,59:29.2,2024-08-23 15:59:29.176,1724443169176.0,,,,,,,,,,
-10.7,-89.4,171,59:29.7,2024-08-23 15:59:29.697,1724443169697.0,,,,,,,,,,
-10.4,-91.3,171,59:30.3,2024-08-23 15:59:30.284,1724443170284.0,,,,,,,,,,
-11.5,-90.2,171,59:30.9,2024-08-23 15:59:30.862,1724443170862.0,,,,,,,,,,
-12.4,-91.1,171,59:31.4,2024-08-23 15:59:31.395,1724443171395.0,,,,,,,,,,
-14.1,-92.1,171,59:31.9,2024-08-23 15:59:31.897,1724443171897.0,,,,,,,,,,
-12.2,-96.7,171,59:32.5,2024-08-23 15:59:32.530,1724443172530.0,,,,,,,,,,
-11.6,-97.7,171,59:33.2,2024-08-23 15:59:33.162,1724443173162.0,,,,,,,,,,
-10.8,-93.3,171,59:33.9,2024-08-23 15:59:33.852,1724443173852.0,,,,,,,,,,
-9.7,-97.3,171,59:34.4,2024-08-23 15:59:34.372,1724443174372.0,,,,,,,,,,
-8.9,-95.9,171,59:34.9,2024-08-23 15:59:34.916,1724443174916.0,,,,,,,,,,
-11.9,-93.1,171,59:35.7,2024-08-23 15:59:35.695,1724443175695.0,,,,,,,,,,
-11.5,-89.7,171,59:36.3,2024-08-23 15:59:36.303,1724443176303.0,,,,,,,,,,
-11.7,-88.8,171,59:37.1,2024-08-23 15:59:37.053,1724443177053.0,,,,,,,,,,
-16.3,-91.0,171,59:37.8,2024-08-23 15:59:37.764,1724443177764.0,,,,,,,,,,
-14.0,-90.7,171,59:38.4,2024-08-23 15:59:38.378,1724443178378.0,,,,,,,,,,
-11.4,-96.3,171,59:38.9,2024-08-23 15:59:38.894,1724443178894.0,,,,,,,,,,
-11.3,-96.3,171,59:39.4,2024-08-23 15:59:39.398,1724443179398.0,,,,,,,,,,
-14.3,-93.6,171,59:40.2,2024-08-23 15:59:40.167,1724443180167.0,,,,,,,,,,
-10.2,-96.3,171,59:40.9,2024-08-23 15:59:40.912,1724443180912.0,,,,,,,,,,
-12.9,-94.4,171,59:41.5,2024-08-23 15:59:41.462,1724443181462.0,,,,,,,,,,
-11.1,-102.1,171,59:42.0,2024-08-23 15:59:42.031,1724443182031.0,,,,,,,,,,
-10.2,-95.3,171,59:42.7,2024-08-23 15:59:42.684,1724443182684.0,,,,,,,,,,
-11.2,-92.1,171,59:43.3,2024-08-23 15:59:43.287,1724443183287.0,,,,,,,,,,
-10.5,-91.0,171,59:43.9,2024-08-23 15:59:43.921,1724443183921.0,,,,,,,,,,
-11.6,-94.2,171,59:44.5,2024-08-23 15:59:44.533,1724443184533.0,,,,,,,,,,
-11.7,-94.8,171,59:45.1,2024-08-23 15:59:45.054,1724443185054.0,,,,,,,,,,
-12.2,-96.4,171,59:45.6,2024-08-23 15:59:45.616,1724443185616.0,,,,,,,,,,
-12.2,-96.4,171,59:46.2,2024-08-23 15:59:46.159,1724443186159.0,,,,,,,,,,
-12.8,-96.1,171,59:46.7,2024-08-23 15:59:46.676,1724443186676.0,,,,,,,,,,
-12.4,-98.8,171,59:47.3,2024-08-23 15:59:47.312,1724443187312.0,,,,,,,,,,
-12.4,-98.8,171,59:47.9,2024-08-23 15:59:47.879,1724443187879.0,,,,,,,,,,
-11.6,-99.8,171,59:48.5,2024-08-23 15:59:48.454,1724443188454.0,,,,,,,,,,
-12.4,-98.9,171,59:49.2,2024-08-23 15:59:49.162,1724443189162.0,,,,,,,,,,
-12.8,-103.1,171,59:49.8,2024-08-23 15:59:49.769,1724443189769.0,,,,,,,,,,
-18.1,-103.9,171,59:50.4,2024-08-23 15:59:50.354,1724443190354.0,,,,,,,,,,
-10.5,-102.6,171,59:51.1,2024-08-23 15:59:51.112,1724443191112.0,,,,,,,,,,
-10.9,-102.9,171,59:51.7,2024-08-23 15:59:51.684,1724443191684.0,,,,,,,,,,
-18.8,-101.0,171,59:52.3,2024-08-23 15:59:52.284,1724443192284.0,,,,,,,,,,
-10.6,-97.3,171,59:52.8,2024-08-23 15:59:52.810,1724443192810.0,,,,,,,,,,
-11.1,-97.3,171,59:53.3,2024-08-23 15:59:53.341,1724443193341.0,,,,,,,,,,
-12.8,-93.9,171,59:53.9,2024-08-23 15:59:53.878,1724443193878.0,,,,,,,,,,
-14.4,-93.1,171,59:54.4,2024-08-23 15:59:54.416,1724443194416.0,,,,,,,,,,
-11.8,-91.3,171,59:55.0,2024-08-23 15:59:54.975,1724443194975.0,,,,,,,,,,
-11.4,-92.9,171,59:55.6,2024-08-23 15:59:55.611,1724443195611.0,,,,,,,,,,
-10.6,-93.6,171,59:56.1,2024-08-23 15:59:56.128,1724443196128.0,,,,,,,,,,
-15.4,-97.1,171,59:56.7,2024-08-23 15:59:56.694,1724443196694.0,,,,,,,,,,
-11.6,-96.3,171,59:57.3,2024-08-23 15:59:57.255,1724443197255.0,,,,,,,,,,
-11.2,-105.8,171,59:57.9,2024-08-23 15:59:57.853,1724443197853.0,,,,,,,,,,
-9.9,-104.1,171,59:58.4,2024-08-23 15:59:58.411,1724443198411.0,,,,,,,,,,
-11.6,-96.9,171,59:58.9,2024-08-23 15:59:58.915,1724443198915.0,,,,,,,,,,
-12.9,-108.7,171,59:59.7,2024-08-23 15:59:59.671,1724443199671.0,,,,,,,,,,
-12.6,-106.5,171,00:00.2,2024-08-23 16:00:00.206,1724443200206.0,,,,,,,,,,
-10.7,-94.6,171,00:00.7,2024-08-23 16:00:00.748,1724443200748.0,,,,,,,,,,
-10.2,-92.2,171,00:01.8,2024-08-23 16:00:01.795,1724443201795.0,,,,,,,,,,
-8.7,-105.0,171,00:02.4,2024-08-23 16:00:02.356,1724443202356.0,,,,,,,,,,
-9.9,-101.5,171,00:02.9,2024-08-23 16:00:02.906,1724443202906.0,,,,,,,,,,
-10.6,-114.2,171,00:03.4,2024-08-23 16:00:03.441,1724443203441.0,,,,,,,,,,
-11.7,-110.3,171,00:04.1,2024-08-23 16:00:04.135,1724443204135.0,,,,,,,,,,
-9.4,-107.6,171,00:04.7,2024-08-23 16:00:04.674,1724443204674.0,,,,,,,,,,
-11.3,-110.4,171,00:05.2,2024-08-23 16:00:05.242,1724443205242.0,,,,,,,,,,
-12.5,-109.6,171,00:05.9,2024-08-23 16:00:05.890,1724443205890.0,,,,,,,,,,
-12.5,-109.6,171,00:06.5,2024-08-23 16:00:06.466,1724443206466.0,,,,,,,,,,
-10.9,-105.6,171,00:07.1,2024-08-23 16:00:07.133,1724443207133.0,,,,,,,,,,
-13.9,-97.4,171,00:07.8,2024-08-23 16:00:07.810,1724443207810.0,,,,,,,,,,
-18.3,-100.9,171,00:08.3,2024-08-23 16:00:08.336,1724443208336.0,,,,,,,,,,
-11.9,-98.8,171,00:08.8,2024-08-23 16:00:08.843,1724443208843.0,,,,,,,,,,
-10.9,-99.4,171,00:09.6,2024-08-23 16:00:09.558,1724443209558.0,,,,,,,,,,
-13.4,-101.3,171,00:10.3,2024-08-23 16:00:10.262,1724443210262.0,,,,,,,,,,
-17.3,-101.1,171,00:10.8,2024-08-23 16:00:10.843,1724443210843.0,,,,,,,,,,
-12.1,-99.9,171,00:11.4,2024-08-23 16:00:11.371,1724443211371.0,,,,,,,,,,
-12.1,-94.7,171,00:12.2,2024-08-23 16:00:12.161,1724443212161.0,,,,,,,,,,
-12.9,-102.3,171,00:12.8,2024-08-23 16:00:12.795,1724443212795.0,,,,,,,,,,
-17.5,-104.7,171,00:13.3,2024-08-23 16:00:13.321,1724443213321.0,,,,,,,,,,
-9.2,-103.6,171,00:13.9,2024-08-23 16:00:13.883,1724443213883.0,,,,,,,,,,
-15.0,-111.4,171,00:14.4,2024-08-23 16:00:14.436,1724443214436.0,,,,,,,,,,
-10.3,-106.6,171,00:15.0,2024-08-23 16:00:15.027,1724443215027.0,,,,,,,,,,
-13.0,-108.1,171,00:15.6,2024-08-23 16:00:15.563,1724443215563.0,,,,,,,,,,
-9.1,-98.6,171,00:16.2,2024-08-23 16:00:16.245,1724443216245.0,,,,,,,,,,
-9.7,-102.2,171,00:16.8,2024-08-23 16:00:16.790,1724443216790.0,,,,,,,,,,
-11.0,-104.4,171,00:17.3,2024-08-23 16:00:17.331,1724443217331.0,,,,,,,,,,
-10.6,-103.6,171,00:17.9,2024-08-23 16:00:17.877,1724443217877.0,,,,,,,,,,
-11.1,-97.3,171,00:18.4,2024-08-23 16:00:18.413,1724443218413.0,,,,,,,,,,
-10.9,-103.1,171,00:19.0,2024-08-23 16:00:18.973,1724443218973.0,,,,,,,,,,
-12.8,-101.8,171,00:20.1,2024-08-23 16:00:20.074,1724443220074.0,,,,,,,,,,
-15.1,-97.2,171,00:20.6,2024-08-23 16:00:20.579,1724443220579.0,,,,,,,,,,
-10.1,-104.9,171,00:21.1,2024-08-23 16:00:21.137,1724443221137.0,,,,,,,,,,
-10.5,-97.1,171,00:21.7,2024-08-23 16:00:21.733,1724443221733.0,,,,,,,,,,
-10.9,-97.1,171,00:22.4,2024-08-23 16:00:22.413,1724443222413.0,,,,,,,,,,
-11.5,-95.6,171,00:23.1,2024-08-23 16:00:23.133,1724443223133.0,,,,,,,,,,
-13.4,-96.0,171,00:23.8,2024-08-23 16:00:23.773,1724443223773.0,,,,,,,,,,
-12.9,-95.8,171,00:24.3,2024-08-23 16:00:24.331,1724443224331.0,,,,,,,,,,
-10.8,-93.1,171,00:24.9,2024-08-23 16:00:24.894,1724443224894.0,,,,,,,,,,
-9.9,-95.8,171,00:25.6,2024-08-23 16:00:25.604,1724443225604.0,,,,,,,,,,
-12.6,-97.1,171,00:26.1,2024-08-23 16:00:26.125,1724443226125.0,,,,,,,,,,
-11.3,-94.1,171,00:26.7,2024-08-23 16:00:26.702,1724443226702.0,,,,,,,,,,
-11.6,-102.4,171,00:27.4,2024-08-23 16:00:27.394,1724443227394.0,,,,,,,,,,
-12.1,-94.3,171,00:28.1,2024-08-23 16:00:28.097,1724443228097.0,,,,,,,,,,
-11.8,-94.4,171,00:28.9,2024-08-23 16:00:28.880,1724443228880.0,,,,,,,,,,
-18.2,-95.9,171,00:29.7,2024-08-23 16:00:29.741,1724443229741.0,,,,,,,,,,
-19.7,-94.3,171,00:30.3,2024-08-23 16:00:30.296,1724443230296.0,,,,,,,,,,
-10.1,-95.9,171,00:30.8,2024-08-23 16:00:30.796,1724443230796.0,,,,,,,,,,
-12.9,-95.6,171,00:31.4,2024-08-23 16:00:31.362,1724443231362.0,,,,,,,,,,
-13.6,-104.8,171,00:32.0,2024-08-23 16:00:32.014,1724443232014.0,,,,,,,,,,
-11.4,-97.2,171,00:32.7,2024-08-23 16:00:32.654,1724443232654.0,,,,,,,,,,
-9.9,-102.4,171,00:33.3,2024-08-23 16:00:33.286,1724443233286.0,,,,,,,,,,
-10.8,-93.4,171,00:33.8,2024-08-23 16:00:33.840,1724443233840.0,,,,,,,,,,
-12.0,-103.6,171,00:34.5,2024-08-23 16:00:34.520,1724443234520.0,,,,,,,,,,
-11.1,-95.2,171,00:35.3,2024-08-23 16:00:35.290,1724443235290.0,,,,,,,,,,
-11.1,-95.1,171,00:36.2,2024-08-23 16:00:36.162,1724443236162.0,,,,,,,,,,
-8.4,-94.1,171,00:36.7,2024-08-23 16:00:36.662,1724443236662.0,,,,,,,,,,
-11.9,-102.8,171,00:37.2,2024-08-23 16:00:37.236,1724443237236.0,,,,,,,,,,
-11.7,-93.0,171,00:37.8,2024-08-23 16:00:37.797,1724443237797.0,,,,,,,,,,
-10.8,-94.4,171,00:38.5,2024-08-23 16:00:38.513,1724443238513.0,,,,,,,,,,
-11.7,-97.3,171,00:39.0,2024-08-23 16:00:39.023,1724443239023.0,,,,,,,,,,
-13.5,-94.6,171,00:39.7,2024-08-23 16:00:39.667,1724443239667.0,,,,,,,,,,
-10.7,-97.3,171,00:40.3,2024-08-23 16:00:40.275,1724443240275.0,,,,,,,,,,
-19.4,-96.4,171,00:40.8,2024-08-23 16:00:40.850,1724443240850.0,,,,,,,,,,
-11.5,-99.5,171,00:41.5,2024-08-23 16:00:41.474,1724443241474.0,,,,,,,,,,
-13.2,-99.3,171,00:42.1,2024-08-23 16:00:42.124,1724443242124.0,,,,,,,,,,
-11.9,-97.5,171,00:42.9,2024-08-23 16:00:42.877,1724443242877.0,,,,,,,,,,
-10.6,-97.9,171,00:43.6,2024-08-23 16:00:43.648,1724443243648.0,,,,,,,,,,
-12.8,-97.9,171,00:44.2,2024-08-23 16:00:44.176,1724443244176.0,,,,,,,,,,
-10.4,-94.6,171,00:44.7,2024-08-23 16:00:44.676,1724443244676.0,,,,,,,,,,
-10.2,-93.6,171,00:45.3,2024-08-23 16:00:45.285,1724443245285.0,,,,,,,,,,
-11.9,-96.8,171,00:45.8,2024-08-23 16:00:45.792,1724443245792.0,,,,,,,,,,
-11.8,-98.7,171,00:46.3,2024-08-23 16:00:46.304,1724443246304.0,,,,,,,,,,
-16.4,-96.5,171,00:47.0,2024-08-23 16:00:46.993,1724443246993.0,,,,,,,,,,
-12.7,-93.6,171,00:47.7,2024-08-23 16:00:47.713,1724443247713.0,,,,,,,,,,
-13.5,-97.8,171,00:48.3,2024-08-23 16:00:48.303,1724443248303.0,,,,,,,,,,
-11.1,-94.7,171,00:48.8,2024-08-23 16:00:48.809,1724443248809.0,,,,,,,,,,
-21.6,-97.2,171,00:49.3,2024-08-23 16:00:49.333,1724443249333.0,,,,,,,,,,
-10.5,-95.7,171,00:49.9,2024-08-23 16:00:49.878,1724443249878.0,,,,,,,,,,
-9.7,-97.9,171,00:50.5,2024-08-23 16:00:50.461,1724443250461.0,,,,,,,,,,
-12.9,-100.2,171,00:51.1,2024-08-23 16:00:51.145,1724443251145.0,,,,,,,,,,
-12.0,-98.3,171,00:51.7,2024-08-23 16:00:51.678,1724443251678.0,,,,,,,,,,
-12.7,-97.4,171,00:52.3,2024-08-23 16:00:52.256,1724443252256.0,,,,,,,,,,
-11.1,-96.0,171,00:52.8,2024-08-23 16:00:52.827,1724443252827.0,,,,,,,,,,
-10.5,-102.8,171,00:53.5,2024-08-23 16:00:53.544,1724443253544.0,,,,,,,,,,
-11.7,-98.0,171,00:54.1,2024-08-23 16:00:54.139,1724443254139.0,,,,,,,,,,
-9.6,-101.0,171,00:54.7,2024-08-23 16:00:54.721,1724443254721.0,,,,,,,,,,
-9.9,-99.6,171,00:55.2,2024-08-23 16:00:55.237,1724443255237.0,,,,,,,,,,
-12.3,-99.4,171,00:55.9,2024-08-23 16:00:55.860,1724443255860.0,,,,,,,,,,
-15.4,-99.7,171,00:56.4,2024-08-23 16:00:56.422,1724443256422.0,,,,,,,,,,
-15.5,-101.2,171,00:57.0,2024-08-23 16:00:57.002,1724443257002.0,,,,,,,,,,
-15.1,-101.8,171,00:57.6,2024-08-23 16:00:57.559,1724443257559.0,,,,,,,,,,
-17.9,-101.9,171,00:58.2,2024-08-23 16:00:58.162,1724443258162.0,,,,,,,,,,
-11.2,-98.8,171,00:58.7,2024-08-23 16:00:58.679,1724443258679.0,,,,,,,,,,
-11.4,-99.8,171,00:59.4,2024-08-23 16:00:59.413,1724443259413.0,,,,,,,,,,
-12.4,-105.3,171,00:59.9,2024-08-23 16:00:59.934,1724443259934.0,,,,,,,,,,
-15.8,-99.6,171,01:00.6,2024-08-23 16:01:00.554,1724443260554.0,,,,,,,,,,
-11.5,-100.5,171,01:01.1,2024-08-23 16:01:01.122,1724443261122.0,,,,,,,,,,
-16.9,-97.3,171,01:01.9,2024-08-23 16:01:01.856,1724443261856.0,,,,,,,,,,
-11.9,-99.2,171,01:02.4,2024-08-23 16:01:02.396,1724443262396.0,,,,,,,,,,
-12.9,-96.6,171,01:03.0,2024-08-23 16:01:03.002,1724443263002.0,,,,,,,,,,
-10.8,-96.8,171,01:03.5,2024-08-23 16:01:03.533,1724443263533.0,,,,,,,,,,
-13.9,-99.1,171,01:04.1,2024-08-23 16:01:04.106,1724443264106.0,,,,,,,,,,
-13.7,-100.6,171,01:04.8,2024-08-23 16:01:04.753,1724443264753.0,,,,,,,,,,
-13.0,-100.9,171,01:05.4,2024-08-23 16:01:05.353,1724443265353.0,,,,,,,,,,
-12.3,-99.4,171,01:05.9,2024-08-23 16:01:05.890,1724443265890.0,,,,,,,,,,
-12.5,-98.2,171,01:06.6,2024-08-23 16:01:06.569,1724443266569.0,,,,,,,,,,
-18.4,-100.3,171,01:07.2,2024-08-23 16:01:07.157,1724443267157.0,,,,,,,,,,
-12.4,-99.4,171,01:07.8,2024-08-23 16:01:07.809,1724443267809.0,,,,,,,,,,
-20.1,-99.3,171,01:08.3,2024-08-23 16:01:08.347,1724443268347.0,,,,,,,,,,
-15.9,-100.6,171,01:08.9,2024-08-23 16:01:08.896,1724443268896.0,,,,,,,,,,
-17.1,-100.9,171,01:09.4,2024-08-23 16:01:09.422,1724443269422.0,,,,,,,,,,
-11.4,-102.5,171,01:10.2,2024-08-23 16:01:10.165,1724443270165.0,,,,,,,,,,
-12.3,-103.3,171,01:10.7,2024-08-23 16:01:10.682,1724443270682.0,,,,,,,,,,
-17.5,-102.8,171,01:11.4,2024-08-23 16:01:11.414,1724443271414.0,,,,,,,,,,
-17.5,-102.8,171,01:12.1,2024-08-23 16:01:12.087,1724443272087.0,,,,,,,,,,
-11.6,-96.8,171,01:12.6,2024-08-23 16:01:12.614,1724443272614.0,,,,,,,,,,
-11.8,-104.8,171,01:13.2,2024-08-23 16:01:13.154,1724443273154.0,,,,,,,,,,
-11.9,-96.6,171,01:14.0,2024-08-23 16:01:14.012,1724443274012.0,,,,,,,,,,
-10.6,-98.4,171,01:14.5,2024-08-23 16:01:14.536,1724443274536.0,,,,,,,,,,
-9.9,-98.8,171,01:15.1,2024-08-23 16:01:15.077,1724443275077.0,,,,,,,,,,
-9.3,-98.4,171,01:15.8,2024-08-23 16:01:15.845,1724443275845.0,,,,,,,,,,
-12.1,-94.6,171,01:16.4,2024-08-23 16:01:16.364,1724443276364.0,,,,,,,,,,
-12.7,-96.1,171,01:16.9,2024-08-23 16:01:16.890,1724443276890.0,,,,,,,,,,
-16.8,-97.6,171,01:17.4,2024-08-23 16:01:17.413,1724443277413.0,,,,,,,,,,
-13.6,-99.6,171,01:18.0,2024-08-23 16:01:17.992,1724443277992.0,,,,,,,,,,
-10.1,-107.1,171,01:18.7,2024-08-23 16:01:18.665,1724443278665.0,,,,,,,,,,
-8.9,-109.4,171,01:19.4,2024-08-23 16:01:19.414,1724443279414.0,,,,,,,,,,
-11.4,-97.5,171,01:19.9,2024-08-23 16:01:19.915,1724443279915.0,,,,,,,,,,
-9.7,-108.5,171,01:20.4,2024-08-23 16:01:20.444,1724443280444.0,,,,,,,,,,
-9.6,-108.5,171,01:21.1,2024-08-23 16:01:21.136,1724443281136.0,,,,,,,,,,
-8.9,-108.7,171,01:21.9,2024-08-23 16:01:21.916,1724443281916.0,,,,,,,,,,
-10.2,-101.3,171,01:22.6,2024-08-23 16:01:22.562,1724443282562.0,,,,,,,,,,
-9.9,-103.2,171,01:23.3,2024-08-23 16:01:23.284,1724443283284.0,,,,,,,,,,
-8.7,-103.3,171,01:23.9,2024-08-23 16:01:23.876,1724443283876.0,,,,,,,,,,
